avg,cuisine,name,price,rank,reviews 
4 ,"American,Bar,Vegetarian Friendly",Sweetwater Restaurant,$$ - $$$,"#170 of 5,330 Restaurants in Brooklyn",83
4.5 ,"Italian,Pizza,Fast Food,Vegetarian Friendly",Joe's Pizza Of Park Slope,$,"#82 of 5,330 Restaurants in Brooklyn",77
3.5 ,German,Bierhaus NYC,$$ - $$$,"#2,067 of 10,387 Restaurants in New York City",253
4 ,"American,Bar,Pub,Gastropub",The Jolly Monk,$$ - $$$,"#2,068 of 10,387 Restaurants in New York City",118
4 ,"American,Vegetarian Friendly,Vegan Options,Gluten Free Options",Friedman’s,$$ - $$$,"#2,069 of 10,387 Restaurants in New York City",69
4.5 ,"French,European",Chez Moi,$$ - $$$,"#194 of 5,330 Restaurants in Brooklyn",70
4.5 ,"Italian,Pizza,Vegetarian Friendly",3 Giovani,$$ - $$$,"#2,070 of 10,387 Restaurants in New York City",68
4 ,"Italian,Vegetarian Friendly,Gluten Free Options",Lasagna Ristorante,$$ - $$$,"#2,071 of 10,387 Restaurants in New York City",158
4.5 ,"Italian,Pizza,Vegetarian Friendly,Vegan Options",Numero 28 Cucina,$$ - $$$,"#2,072 of 10,387 Restaurants in New York City",54
4.5 ,"Italian,Cafe,Wine Bar",Tarallucci E Vino- East Village,$$ - $$$,"#2,073 of 10,387 Restaurants in New York City",51
4 ,"Chinese,Asian,Fusion,Vegetarian Friendly",Uncle Ted's,$$ - $$$,"#2,074 of 10,387 Restaurants in New York City",84
3.5 ,"Mexican,Bar,International,Fusion,Vegetarian Friendly",Salvation Taco,$$ - $$$,"#2,075 of 10,387 Restaurants in New York City",449
4 ,"Italian,Pizza,Fast Food",Empire Pizza,$,"#2,076 of 10,387 Restaurants in New York City",125
4 ,"Asian,Korean",Do Hwa Korean Cusine,$$ - $$$,"#2,077 of 10,387 Restaurants in New York City",77
4 ,"Mexican,Vegetarian Friendly,Vegan Options",Blockheads Burritos,$,"#2,078 of 10,387 Restaurants in New York City",74
4 ,"French,Vegetarian Friendly",Vin et Fleurs,$$ - $$$,"#2,079 of 10,387 Restaurants in New York City",115
4.5 ,"American,Seafood,Vegetarian Friendly",The Pool,$$$$,"#2,080 of 10,387 Restaurants in New York City",58
4 ,,Little Branch,,"#2,081 of 10,387 Restaurants in New York City",89
4 ,"American,Bar,Vegetarian Friendly",The Penrose,$$ - $$$,"#2,082 of 10,387 Restaurants in New York City",100
4 ,"American,Bar,Barbecue,Pub",Route 66 Smokehouse,$$ - $$$,"#2,083 of 10,387 Restaurants in New York City",164
4 ,"Chinese,Asian,Vegetarian Friendly,Vegan Options",China Blue,$$ - $$$,"#2,084 of 10,387 Restaurants in New York City",77
4.5 ,"French,International,Healthy,Vegetarian Friendly,Gluten Free Options,Vegan Options",Bouley at Home,$$$$,"#2,085 of 10,387 Restaurants in New York City",59
4.5 ,"American,Steakhouse",4 Charles Prime Rib,$$$$,"#2,086 of 10,387 Restaurants in New York City",35
4.5 ,"Italian,Vegetarian Friendly,Gluten Free Options",Piccoli Trattoria,$$ - $$$,"#70 of 5,330 Restaurants in Brooklyn",72
4 ,"Asian,Malaysian,Japanese,Sushi,Thai,Vegetarian Friendly,Halal,Vegan Options",Rasa,$$ - $$$,"#2,087 of 10,387 Restaurants in New York City",83
4 ,"American,Deli",Herald Square Market,$,"#2,088 of 10,387 Restaurants in New York City",70
4.5 ,"Italian,Vegetarian Friendly",Vinny's of Carroll Gardens,$$ - $$$,"#199 of 5,330 Restaurants in Brooklyn",54
3.5 ,"American,Bar,Pub,Vegetarian Friendly,Vegan Options",AOA Bar and Grill,$$ - $$$,"#2,089 of 10,387 Restaurants in New York City",275
4 ,"Italian,Cafe,Vegetarian Friendly,Gluten Free Options",Piccolo Cafe,$$ - $$$,"#2,090 of 10,387 Restaurants in New York City",182
4 ,"Peruvian,Latin",Panca,$$ - $$$,"#2,091 of 10,387 Restaurants in New York City",108
4 ,"Italian,Gluten Free Options",Antica Ristorante,$$ - $$$,"#2,092 of 10,387 Restaurants in New York City",190
4 ,"Chinese,Asian,Vegetarian Friendly,Vegan Options",Han Dynasty,$$ - $$$,"#2,093 of 10,387 Restaurants in New York City",116
4.5 ,"Mediterranean,Middle Eastern,Vegetarian Friendly,Vegan Options,Halal",Bedouin Tent,$,"#200 of 5,330 Restaurants in Brooklyn",64
4 ,"Irish,Bar,Pub,American",P J Moran's,$$ - $$$,"#2,094 of 10,387 Restaurants in New York City",234
4 ,"Indian,Vegetarian Friendly,Vegan Options",Aangan,$$ - $$$,"#2,095 of 10,387 Restaurants in New York City",69
4 ,"American,Diner,Vegetarian Friendly",Ihop,$,"#2,096 of 10,387 Restaurants in New York City",156
4 ,"American,Bar,Vegetarian Friendly,Gluten Free Options,Vegan Options",The Vine NYC,$$ - $$$,"#2,097 of 10,387 Restaurants in New York City",103
4.5 ,"Japanese,Sushi,Asian,Vegetarian Friendly",Hasaki,$$ - $$$,"#2,098 of 10,387 Restaurants in New York City",74
4.5 ,"American,Bar,Pub",Iridium Jazz Club,$$ - $$$,"#2,099 of 10,387 Restaurants in New York City",99
4 ,"Bar,American,Seafood,Gluten Free Options",Sagaponack Bar & Grill,$$ - $$$,"#2,100 of 10,387 Restaurants in New York City",91
4.5 ,"Italian,Vegetarian Friendly",Sandro's,$$$$,"#2,101 of 10,387 Restaurants in New York City",90
4.5 ,"Latin,Colombian,Central American,Vegetarian Friendly",Empanada Mama - LES,$,"#2,102 of 10,387 Restaurants in New York City",54
3.5 ,"American,Bar",The Empire Hotel Rooftop,$$ - $$$,"#2,103 of 10,387 Restaurants in New York City",349
4.5 ,"Italian,French,European,Vegetarian Friendly",Italienne,$$$$,"#2,104 of 10,387 Restaurants in New York City",35
4 ,"American,Cafe,Diner",New Wave Cafe,$,"#2,105 of 10,387 Restaurants in New York City",88
4.5 ,"Japanese,Asian,Vegetarian Friendly",Ippudo,$,"#2,106 of 10,387 Restaurants in New York City",50
4 ,"Italian,Pizza",Forcella,$$ - $$$,"#2,107 of 10,387 Restaurants in New York City",79
4 ,"American,Vegetarian Friendly,Vegan Options,Gluten Free Options",Dimes,$$ - $$$,"#2,108 of 10,387 Restaurants in New York City",64
4 ,"American,Cafe,French,Vegetarian Friendly",Fabiane's,$$ - $$$,"#169 of 5,330 Restaurants in Brooklyn",88
4.5 ,"American,Bar,Seafood,Pub",VBar Seaport,$$ - $$$,"#2,109 of 10,387 Restaurants in New York City",48
4 ,"Spanish,Vegetarian Friendly,Vegan Options,Gluten Free Options",Txikito,$$ - $$$,"#2,110 of 10,387 Restaurants in New York City",142
4.5 ,"Asian,Vegetarian Friendly",Mooncake Foods,$,"#2,111 of 10,387 Restaurants in New York City",79
4 ,"American,Diner,Vegetarian Friendly",Hector's Restaurant,$,"#2,112 of 10,387 Restaurants in New York City",80
4.5 ,"Italian,Vegetarian Friendly",Pastai,$$ - $$$,"#2,113 of 10,387 Restaurants in New York City",61
4 ,"French,European,Vegetarian Friendly",Jacques Brasserie,$$ - $$$,"#2,114 of 10,387 Restaurants in New York City",85
4.5 ,"Japanese,Seafood,Sushi,Asian",Shuko,$$$$,"#2,115 of 10,387 Restaurants in New York City",64
4 ,"Latin,Cuban,Caribbean",Havana Alma de Cuba,$$ - $$$,"#2,116 of 10,387 Restaurants in New York City",156
4.5 ,"Italian,Wine Bar",Anchor Wine Bar,$$ - $$$,"#2,117 of 10,387 Restaurants in New York City",41
4 ,"Chinese,Asian,Vegetarian Friendly",Philippe,$$$$,"#2,118 of 10,387 Restaurants in New York City",237
4 ,"Italian,Pizza,Vegetarian Friendly",Angelo's on 55th Street,$$ - $$$,"#2,119 of 10,387 Restaurants in New York City",99
4.5 ,"American,Cafe,Vegetarian Friendly,Vegan Options",Kirsh Bakery,$$ - $$$,"#2,120 of 10,387 Restaurants in New York City",54
4 ,"Italian,Pizza,Vegetarian Friendly",AperiTIVO Pizza Bar,$$ - $$$,"#2,121 of 10,387 Restaurants in New York City",184
4.5 ,"Mexican,Fast Food,Vegetarian Friendly",Otto's Tacos,$,"#2,122 of 10,387 Restaurants in New York City",40
4.5 ,"Japanese,Seafood,Sushi,Asian",Jewel Bako,$$$$,"#2,123 of 10,387 Restaurants in New York City",84
4 ,"Japanese,Sushi,Asian",Gari of Columbus,$$$$,"#2,124 of 10,387 Restaurants in New York City",112
4 ,"Italian,Pizza,Vegetarian Friendly,Vegan Options",Gino Sorbillo Pizzeria,$$ - $$$,"#2,125 of 10,387 Restaurants in New York City",100
4.5 ,"American,Diner,Cafe,Greek,Vegetarian Friendly",Townhouse Diner,$,"#2,126 of 10,387 Restaurants in New York City",45
4 ,"Japanese,Sushi,Asian",Sushiden Madison Ave,$$$$,"#2,127 of 10,387 Restaurants in New York City",77
4 ,"Cafe,European,Vegetarian Friendly,Vegan Options,Gluten Free Options",Le Pain Quotidien,$$ - $$$,"#2,128 of 10,387 Restaurants in New York City",161
4.5 ,"Fast Food,Mediterranean,Middle Eastern,Lebanese,Vegan Options,Vegetarian Friendly,Halal",Mamoun's Falafel,$,#13 of 262 Restaurants in Hoboken,56
4.5 ,"Latin,Spanish,Gluten Free Options",Comodo,$$ - $$$,"#2,129 of 10,387 Restaurants in New York City",61
4 ,"Japanese,Sushi,Asian,Gluten Free Options",Sushi Ann,$$$$,"#2,130 of 10,387 Restaurants in New York City",124
4 ,"Asian,Vietnamese",Pho Bang Restaurant,$,"#2,131 of 10,387 Restaurants in New York City",74
4 ,"American,Diner,Vegetarian Friendly,Vegan Options,Gluten Free Options",Court Square Diner,$,#6 of 287 Restaurants in Long Island City,505
4 ,"American,Bar,Vegetarian Friendly,Gluten Free Options",Rowland's Bar & Grill,$$ - $$$,"#2,132 of 10,387 Restaurants in New York City",119
4 ,"American,Steakhouse,Gluten Free Options",American Cut Steakhouse Midtown,$$$$,"#2,133 of 10,387 Restaurants in New York City",107
4 ,"Italian,International,Gluten Free Options,Vegetarian Friendly",Saggio,$$ - $$$,"#2,134 of 10,387 Restaurants in New York City",90
4.5 ,"Italian,Pizza,Vegetarian Friendly",Rosella's Pizzeria,$,"#2,135 of 10,387 Restaurants in New York City",38
4.5 ,"Italian,Vegetarian Friendly",Gaetana's,$$ - $$$,"#2,136 of 10,387 Restaurants in New York City",95
4.5 ,"American,Fast Food,Vegetarian Friendly,Vegan Options",Sunsweet Fresh Market,$,"#2,137 of 10,387 Restaurants in New York City",47
4 ,"American,Deli,Soups,Kosher",Fine & Schapiro,$$ - $$$,"#2,138 of 10,387 Restaurants in New York City",82
5 ,Wine Bar,Pocket Bar NYC,$$ - $$$,"#2,139 of 10,387 Restaurants in New York City",28
4.5 ,"American,Bar,Pub",The Wren,$$ - $$$,"#2,140 of 10,387 Restaurants in New York City",62
4 ,"Indian,Vegetarian Friendly,Vegan Options,Gluten Free Options",Pondicheri,$$ - $$$,"#2,141 of 10,387 Restaurants in New York City",77
4.5 ,"Italian,Vegetarian Friendly,Gluten Free Options",Valbella Midtown,$$$$,"#2,142 of 10,387 Restaurants in New York City",64
4.5 ,"Indian,Vegetarian Friendly,Vegan Options",Ayurveda Cafe,$,"#2,143 of 10,387 Restaurants in New York City",68
4 ,American,Edward's,$$ - $$$,"#2,144 of 10,387 Restaurants in New York City",112
5 ,"Italian,Bar,Pizza,Cafe,Pub,Wine Bar",NITTIS,$$ - $$$,"#2,145 of 10,387 Restaurants in New York City",26
4.5 ,American,Londel's Supper Club,$$ - $$$,"#2,146 of 10,387 Restaurants in New York City",78
4 ,"Japanese,Sushi,Asian,Vegetarian Friendly,Vegan Options,Gluten Free Options",Haru Sushi,$$ - $$$,"#2,147 of 10,387 Restaurants in New York City",131
4 ,"Italian,Vegetarian Friendly",Due Restaurant,$$ - $$$,"#2,148 of 10,387 Restaurants in New York City",90
4.5 ,"American,Vegetarian Friendly",Belle Harlem,$$ - $$$,"#2,149 of 10,387 Restaurants in New York City",39
4 ,"American,Steakhouse,Bar,Pub",Arthurs Tavern,$$ - $$$,#16 of 262 Restaurants in Hoboken,182
4.5 ,"Bar,Cafe,Burmese,French,Vegetarian Friendly",Tournesol Bistro,$$ - $$$,#10 of 287 Restaurants in Long Island City,161
4 ,"French,Vegetarian Friendly",Rebelle,$$$$,"#2,150 of 10,387 Restaurants in New York City",85
4 ,"American,Cafe,Bar,Pub",Pier i Cafe & Espresso Bar,$$ - $$$,"#2,151 of 10,387 Restaurants in New York City",65
4 ,"American,Seafood,Greek",Affinia Restaurant,$$ - $$$,"#2,152 of 10,387 Restaurants in New York City",98
4 ,Korean,Shilla,$$ - $$$,"#2,153 of 10,387 Restaurants in New York City",123
4 ,"Bar,Seafood,American,Asian,Vegetarian Friendly,Vegan Options,Gluten Free Options",SUGARCANE raw bar grill,$$ - $$$,"#210 of 5,330 Restaurants in Brooklyn",108
4.5 ,"Asian,Korean,Vegetarian Friendly,Vegan Options",Jeju Noodle Bar,$$ - $$$,"#2,154 of 10,387 Restaurants in New York City",28
4 ,"American,Bar,Pub",Phebe's Tavern & Grill,$$ - $$$,"#2,155 of 10,387 Restaurants in New York City",97
4 ,"American,Vegetarian Friendly,Vegan Options,Gluten Free Options",New Leaf Restaurant & Bar,$$ - $$$,"#2,156 of 10,387 Restaurants in New York City",291
4 ,"Indian,Vegetarian Friendly,Vegan Options,Kosher,Gluten Free Options",Pongal,$$ - $$$,"#2,157 of 10,387 Restaurants in New York City",176
4.5 ,"Mediterranean,Middle Eastern,American,Israeli,Vegetarian Friendly,Vegan Options",Spiegel,$$ - $$$,"#2,158 of 10,387 Restaurants in New York City",60
4 ,"American,Vegetarian Friendly,Gluten Free Options",David Burke Tavern,$$ - $$$,"#2,159 of 10,387 Restaurants in New York City",83
4 ,"Vegetarian Friendly,Gluten Free Options",Terrace 5,$$ - $$$,"#2,160 of 10,387 Restaurants in New York City",109
4.5 ,"Japanese,Sushi,Asian,Italian,Vegetarian Friendly,Vegan Options",Natsumi Tapas,$$ - $$$,"#2,161 of 10,387 Restaurants in New York City",52
4 ,"Indian,Asian,Vegetarian Friendly,Vegan Options,Gluten Free Options",Saravanaa Bhavan,$$ - $$$,"#2,162 of 10,387 Restaurants in New York City",249
4.5 ,"Cafe,Vegetarian Friendly",Inatteso Cafe,$,"#2,163 of 10,387 Restaurants in New York City",62
4 ,Bar,Two E Bar & Lounge,$$$$,"#2,164 of 10,387 Restaurants in New York City",117
4 ,"American,Cafe,Healthy,Vegetarian Friendly,Vegan Options",GiGi Cafe,$,"#2,165 of 10,387 Restaurants in New York City",77
4.5 ,"Latin,Spanish,Vegetarian Friendly,Vegan Options",V Spot,$$ - $$$,"#2,166 of 10,387 Restaurants in New York City",38
4 ,"Latin,Bar,Spanish,Pub,Vegetarian Friendly",Macondo,$$ - $$$,"#2,167 of 10,387 Restaurants in New York City",83
4.5 ,"American,Bar,Pub",Reade Street Pub & Kitchen,$,"#2,168 of 10,387 Restaurants in New York City",58
4 ,"American,Bar,Pub,Vegetarian Friendly",Fools Gold,$$ - $$$,"#2,169 of 10,387 Restaurants in New York City",52
4 ,"Chinese,Sushi,Asian,Vegan Options,Gluten Free Options,Vegetarian Friendly",Wei West,$$ - $$$,"#2,170 of 10,387 Restaurants in New York City",73
4 ,"American,Bar,Pub,Brew Pub,Gastropub",Houston Hall,$$ - $$$,"#2,171 of 10,387 Restaurants in New York City",87
4 ,"American,Irish,Bar,Pub,Vegetarian Friendly,Vegan Options",Coogan's Restaurant,$$ - $$$,"#2,172 of 10,387 Restaurants in New York City",96
4.5 ,"Vegetarian Friendly,Vegan Options",Coarse,$$ - $$$,"#2,173 of 10,387 Restaurants in New York City",35
4.5 ,"Italian,Pizza,Vegetarian Friendly",Rossopomodoro,$$ - $$$,"#2,174 of 10,387 Restaurants in New York City",46
4 ,"Latin,Spanish,Vegetarian Friendly",La Fonda del Sol,$$ - $$$,"#2,175 of 10,387 Restaurants in New York City",158
4 ,French,Bagatelle,$$$$,"#2,176 of 10,387 Restaurants in New York City",515
4.5 ,"Irish,American,Bar,Pub,Vegetarian Friendly",Dark Horse,$$ - $$$,"#2,177 of 10,387 Restaurants in New York City",89
4 ,"Mediterranean,Greek,Vegetarian Friendly,Vegan Options,Gluten Free Options",Yefsi Estiatorio,$$ - $$$,"#2,178 of 10,387 Restaurants in New York City",127
4.5 ,"Wine Bar,Spanish,Gluten Free Options",Kilo,$$ - $$$,"#2,179 of 10,387 Restaurants in New York City",73
4 ,"American,Steakhouse,Gluten Free Options",Nick & Stef's Steakhouse,$$$$,"#2,180 of 10,387 Restaurants in New York City",227
4.5 ,"Japanese,Sushi,Asian,Vegetarian Friendly",Takahachi,$$ - $$$,"#2,181 of 10,387 Restaurants in New York City",58
4 ,"Asian,Vietnamese,Vegetarian Friendly,Vegan Options",Saigon Market,$$ - $$$,"#2,182 of 10,387 Restaurants in New York City",102
4.5 ,"American,Vegetarian Friendly,Vegan Options",Frame Gourmet Eatery,$,"#2,183 of 10,387 Restaurants in New York City",40
4.5 ,"Italian,Vegetarian Friendly",Giardino D'oro,$$ - $$$,"#2,184 of 10,387 Restaurants in New York City",67
4.5 ,"Thai,Asian,Vegetarian Friendly",Bua Thai Ramen & Robata Grill,$$ - $$$,"#2,185 of 10,387 Restaurants in New York City",44
4 ,"American,Bar,Vegetarian Friendly",SOCO,$$ - $$$,"#164 of 5,330 Restaurants in Brooklyn",172
4.5 ,"Japanese,Seafood,Sushi,Asian,Vegetarian Friendly",Tanaka Sushi,$$ - $$$,"#2,186 of 10,387 Restaurants in New York City",57
4.5 ,"Japanese,Sushi,Asian",Yuba Restaurant,$$ - $$$,"#2,187 of 10,387 Restaurants in New York City",44
4 ,"French,European,Soups,Seafood",Bistro 61,$$ - $$$,"#2,188 of 10,387 Restaurants in New York City",101
4 ,"Italian,European,Vegetarian Friendly,Gluten Free Options",Barbaresco,$$ - $$$,"#2,189 of 10,387 Restaurants in New York City",137
4.5 ,"European,Eastern European,Central European,Vegetarian Friendly",Krolewskie Jadlo,$$ - $$$,"#120 of 5,330 Restaurants in Brooklyn",77
4 ,Bar,The Loopy Doopy Rooftop Bar,$$ - $$$,"#2,190 of 10,387 Restaurants in New York City",129
4 ,"American,Vegetarian Friendly",Tal Bagels,$,"#2,191 of 10,387 Restaurants in New York City",87
4.5 ,"African,Ethiopian,Vegetarian Friendly,Vegan Options",Massawa,$$ - $$$,"#2,192 of 10,387 Restaurants in New York City",43
4.5 ,Pub,Peter Dillon's,$,"#2,193 of 10,387 Restaurants in New York City",41
4.5 ,Wine Bar,Vanguard Wine Bar,$$ - $$$,"#2,194 of 10,387 Restaurants in New York City",37
4 ,"American,Steakhouse",Rothmann's Steakhouse - NYC,$$$$,"#2,195 of 10,387 Restaurants in New York City",111
4 ,"Italian,Vegetarian Friendly,Gluten Free Options",Scaletta Ristorante,$$$$,"#2,196 of 10,387 Restaurants in New York City",113
4 ,"American,Cafe,Fast Food,Vegetarian Friendly",Cafe Bravo,$,"#2,197 of 10,387 Restaurants in New York City",171
4.5 ,"Italian,Vegetarian Friendly",Angeletto Restaurant,$$ - $$$,"#2,198 of 10,387 Restaurants in New York City",30
4 ,"Chinese,Asian,Vegetarian Friendly,Vegan Options",Chinese Tuxedo NYC,$$ - $$$,"#2,199 of 10,387 Restaurants in New York City",91
4.5 ,"Japanese,Sushi,Asian,Vegetarian Friendly",Marumi,$$ - $$$,"#2,200 of 10,387 Restaurants in New York City",72
4 ,"Bar,American",FOUR @ YOTEL New York,$$ - $$$,"#2,201 of 10,387 Restaurants in New York City",94
4 ,American,The Heath,$$ - $$$,"#2,202 of 10,387 Restaurants in New York City",80
4 ,"Italian,Pizza,Vegetarian Friendly",V & T Pizzeria,$$ - $$$,"#2,203 of 10,387 Restaurants in New York City",134
4 ,"Italian,Pizza,Fast Food,Vegetarian Friendly",Ben's Pizza,$,"#2,204 of 10,387 Restaurants in New York City",111
4.5 ,American,Ginny's Supper Club,$$ - $$$,"#2,205 of 10,387 Restaurants in New York City",68
4.5 ,"Swedish,Scandinavian,European,Vegetarian Friendly",Aska,$$$$,"#216 of 5,330 Restaurants in Brooklyn",29
4.5 ,"Italian,Pizza,Vegetarian Friendly",Claudio Pizzeria,$,"#2,206 of 10,387 Restaurants in New York City",56
4 ,"Italian,European,Vegetarian Friendly,Gluten Free Options",Chelsea Ristorante,$$ - $$$,"#2,207 of 10,387 Restaurants in New York City",137
4.5 ,"French,Vegetarian Friendly",Mountain Bird,$$ - $$$,"#2,208 of 10,387 Restaurants in New York City",33
4 ,"Mexican,Latin,Spanish",Papatzul,$$ - $$$,"#2,209 of 10,387 Restaurants in New York City",85
4 ,"Mediterranean,Vegetarian Friendly,Vegan Options,Gluten Free Options",Rintintin,$$ - $$$,"#2,210 of 10,387 Restaurants in New York City",90
4.5 ,"Japanese,Sushi,Asian",Tanoshi Sushi Sake Bar,$$$$,"#2,211 of 10,387 Restaurants in New York City",69
4 ,"American,Cafe,Vegetarian Friendly,Vegan Options,Gluten Free Options",Studio Cafe at The Whitney Museum of American Art,$$ - $$$,"#2,212 of 10,387 Restaurants in New York City",139
4.5 ,"Japanese,Sushi,Asian,Vegetarian Friendly",Bozu,$$ - $$$,"#171 of 5,330 Restaurants in Brooklyn",74
4.5 ,"Wine Bar,American",Brooklyn Winery,$$ - $$$,"#157 of 5,330 Restaurants in Brooklyn",66
4 ,"Chinese,Asian,Seafood,Vegetarian Friendly,Gluten Free Options",Oriental Garden Restaurant,$$ - $$$,"#2,213 of 10,387 Restaurants in New York City",186
4.5 ,"Italian,Cafe",Piada,$$ - $$$,"#2,214 of 10,387 Restaurants in New York City",65
4.5 ,"American,Cafe,Vegetarian Friendly",Daily Provisions,$$ - $$$,"#2,215 of 10,387 Restaurants in New York City",30
4.5 ,"American,Vegan Options,Vegetarian Friendly",Dig Inn,$,"#2,216 of 10,387 Restaurants in New York City",46
